DATE,RHUM,MAX,MIN,TEMP,WDSP
2002-02-25,0.582,14.9,4.8,11.1,2.7
2002-02-26,0.555,14.9,4.5,11.2,3.0
2002-02-27,0.779,18.2,10.5,14.3,1.5
2002-02-28,0.7,16.6,12.0,14.5,2.5
2002-03-01,0.695,19.4,13.0,16.3,2.5
2002-03-02,0.523,21.0,11.5,17.5,2.8
2002-03-03,0.674,18.7,12.0,15.1,2.7
2002-03-04,0.716,21.1,10.4,15.3,2.5
2002-03-05,0.527,23.7,8.7,16.5,2.0
2002-03-06,0.554,21.9,11.5,16.9,2.1
2002-03-07,0.582,20.1,14.3,17.2,2.2
2002-03-08,0.659,19.5,10.3,16.5,1.2
2002-03-09,0.525,19.6,12.7,17.0,4.8
2002-03-10,0.673,17.0,13.5,14.6,3.0
2002-03-11,0.45,13.7,12.5,13.4,6.5
2002-03-12,0.562,18.6,11.0,14.2,5.5
2002-03-13,0.672,17.3,6.5,12.0,1.8
2002-03-14,0.779,18.5,6.6,10.7,1.7
2002-03-15,0.687,19.2,9.4,14.7,1.9
2002-03-16,0.763,18.0,8.2,13.8,2.8
2002-03-17,0.831,18.0,8.5,12.9,2.2
2002-03-18,0.792,18.1,7.7,12.5,2.3
2002-03-19,0.726,16.5,12.4,15.6,2.7
2002-03-20,0.737,20.0,12.5,15.9,1.5
2002-03-21,0.785,19.9,10.2,14.6,2.2
2002-03-22,0.628,15.6,9.5,12.6,3.0
2002-03-23,0.308,14.6,9.1,12.7,7.4
2002-03-24,0.325,13.7,8.7,11.3,6.9
2002-03-25,0.347,12.7,8.3,10.0,6.5
2002-03-26,0.361,15.0,9.3,12.0,6.2
2002-03-27,0.356,15.6,9.1,12.1,5.8
2002-03-28,0.351,16.1,9.0,12.2,5.4
2002-03-29,0.404,15.9,9.2,13.3,4.8
2002-03-30,0.424,17.9,10.4,15.0,4.4
2002-03-31,0.481,17.2,6.7,13.9,3.2
2002-04-01,0.667,18.7,5.7,11.6,2.5
2002-04-02,0.7,18.6,7.2,14.1,2.3
2002-04-03,0.684,17.2,7.6,13.5,0.8
2002-04-04,0.473,18.9,10.3,15.8,4.4
2002-04-05,0.689,17.9,11.8,13.7,3.4
2002-04-06,0.623,17.2,9.3,12.1,4.4
2002-04-07,0.692,16.3,8.5,12.6,2.7
2002-04-08,0.575,15.8,7.5,11.4,1.4
2002-04-09,0.71,18.0,8.7,14.3,0.8
2002-04-10,0.812,17.2,12.8,14.9,2.8
2002-04-11,0.695,20.4,14.0,16.6,4.0
2002-04-12,0.596,23.6,15.2,18.3,5.2
2002-04-13,0.675,22.1,15.0,18.0,3.9
2002-04-14,0.759,20.5,14.8,17.7,2.5
2002-04-15,0.778,19.9,12.4,17.0,2.4
2002-04-16,0.798,19.2,10.0,16.3,2.2
2002-04-17,0.776,18.6,13.7,15.8,1.2
2002-04-18,0.827,17.0,9.7,14.1,1.5
2002-04-19,0.823,18.7,9.5,15.4,2.3
2002-04-20,0.773,20.6,10.3,16.7,2.2
2002-04-21,0.638,24.0,11.2,16.8,1.2
2002-04-22,0.427,24.2,12.2,19.2,2.8
2002-04-23,0.489,23.2,18.8,20.3,3.6
2002-04-24,0.598,21.7,15.4,19.2,2.8
2002-04-25,0.757,19.0,10.6,16.5,1.8
2002-04-26,0.773,19.4,11.2,16.7,2.9
2002-04-27,0.794,19.9,11.8,16.9,4.0
2002-04-28,0.829,19.9,13.5,16.1,2.2
2002-04-29,0.739,20.0,10.9,17.0,1.7
2002-04-30,0.776,21.7,13.3,18.6,2.3
2002-05-01,0.815,23.0,11.7,17.5,2.3
2002-05-02,0.677,24.0,11.4,20.7,1.8
2002-05-03,0.623,24.5,12.7,21.4,2.4
2002-05-04,0.638,23.5,11.8,20.6,2.5
2002-05-05,0.653,22.5,11.0,19.8,2.5
2002-05-06,0.673,21.5,10.1,18.9,2.5
2002-05-07,0.718,22.0,11.7,18.6,1.3
2002-05-08,0.486,24.3,16.0,21.7,3.8
2002-05-09,0.595,23.7,15.0,21.0,2.8
2002-05-10,0.725,23.1,14.0,20.3,1.8
2002-05-11,0.698,22.8,16.3,20.4,1.2
2002-05-12,0.726,23.1,15.8,20.4,1.8
2002-05-13,0.757,21.8,15.0,19.4,2.0
2002-05-14,0.759,23.1,15.1,20.6,2.1
2002-05-15,0.766,24.5,15.2,21.7,2.2
2002-05-16,0.514,28.0,20.0,23.6,4.4
2002-05-17,0.697,25.5,15.8,22.3,2.2
2002-05-18,0.678,24.9,13.8,21.2,2.3
2002-05-19,0.632,25.7,14.6,21.8,2.0
2002-05-20,0.718,23.4,17.4,21.5,2.3
2002-05-21,0.755,24.0,16.2,21.1,1.9
2002-05-22,0.756,25.2,15.5,21.7,2.2
2002-05-23,0.691,25.5,14.4,21.3,1.8
2002-05-24,0.658,26.2,15.8,22.2,2.0
2002-05-25,0.725,27.0,18.0,22.8,3.2
2002-05-26,0.77,25.7,17.7,21.4,2.6
2002-05-27,0.813,24.4,17.3,20.1,2.0
2002-05-28,0.815,21.5,14.5,17.3,2.4
2002-05-29,0.815,20.6,13.2,17.7,1.3
2002-05-30,0.604,26.5,14.0,21.6,1.9
2002-05-31,0.545,25.4,19.6,23.3,3.5
2002-06-01,0.56,27.2,15.7,23.5,4.5
2002-06-02,0.593,26.6,14.5,22.0,2.8
2002-06-03,0.521,25.4,18.3,22.4,4.3
2002-06-04,0.663,26.5,16.1,22.5,2.4
2002-06-05,0.746,24.0,16.9,21.2,2.3
2002-06-06,0.546,29.0,18.7,25.1,3.0
2002-06-07,0.801,25.1,20.6,22.6,3.5
2002-06-08,0.761,24.5,18.3,21.8,2.2
2002-06-09,0.761,24.9,18.3,22.1,2.0
2002-06-10,0.762,25.4,18.3,22.4,1.8
2002-06-11,0.762,25.8,18.3,22.7,1.6
2002-06-12,0.763,26.3,18.2,23.0,1.5
2002-06-13,0.763,26.7,18.2,23.3,1.3
2002-06-14,0.764,27.2,18.2,23.6,1.1
2002-06-15,0.76,27.6,18.2,23.9,1.0
2002-06-16,0.721,28.6,18.5,25.6,1.4
2002-06-17,0.681,29.5,18.8,27.3,1.8
2002-06-18,0.474,30.5,18.6,28.7,4.7
2002-06-19,0.553,30.1,19.3,28.1,3.5
2002-06-20,0.653,29.8,19.9,27.4,2.4
2002-06-21,0.764,29.4,20.6,26.8,1.2
2002-06-22,0.678,31.0,23.2,27.7,2.0
2002-06-23,0.442,35.5,22.6,30.9,4.2
2002-06-24,0.623,32.6,22.0,28.2,1.3
2002-06-25,0.606,31.4,22.7,27.3,2.3
2002-06-26,0.585,30.2,23.5,26.5,3.2
2002-06-27,0.612,29.6,23.4,27.0,3.4
2002-06-28,0.638,29.8,19.2,26.1,1.9
2002-06-29,0.667,29.5,21.3,26.3,2.4
2002-06-30,0.692,29.2,23.4,26.5,3.0
2002-07-01,0.687,28.7,21.3,26.0,2.4
2002-07-02,0.682,28.1,19.2,25.6,1.7
2002-07-03,0.6,30.3,21.4,28.1,2.0
2002-07-04,0.658,30.7,26.4,28.2,2.0
2002-07-05,0.645,32.5,22.6,27.6,3.7
2002-07-06,0.733,30.6,20.6,27.1,2.4
2002-07-07,0.676,30.7,20.0,27.0,2.6
2002-07-08,0.582,31.7,23.0,28.4,3.6
2002-07-09,0.59,29.5,25.5,28.4,4.5
2002-07-10,0.76,31.0,22.6,27.2,2.3
2002-07-11,0.684,31.8,22.9,28.6,2.5
2002-07-12,0.619,32.5,23.2,30.0,2.6
2002-07-13,0.637,32.2,22.7,29.3,2.1
2002-07-14,0.651,31.8,22.2,28.6,1.5
2002-07-15,0.674,31.5,21.6,27.8,1.0
2002-07-16,0.769,30.4,24.7,27.3,1.7
2002-07-17,0.689,29.3,23.5,26.9,1.7
2002-07-18,0.738,28.0,21.0,24.8,2.2
2002-07-19,0.704,29.2,20.2,25.9,2.6
2002-07-20,0.747,28.0,18.7,24.6,2.0
2002-07-21,0.728,29.7,20.4,26.7,2.8
2002-07-22,0.714,30.5,27.7,29.1,2.5
2002-07-23,0.647,31.2,22.0,28.4,3.8
2002-07-24,0.664,31.8,20.5,28.8,1.4
2002-07-25,0.74,28.8,24.8,26.3,2.6
2002-07-26,0.733,25.1,17.9,19.4,4.8
2002-07-27,0.451,27.8,20.5,24.6,6.2
2002-07-28,0.521,30.6,24.8,27.4,3.0
2002-07-29,0.664,28.7,22.4,25.1,2.4
2002-07-30,0.7,29.2,19.7,26.1,2.0
2002-07-31,0.735,28.4,21.1,25.8,3.2
2002-08-01,0.756,28.0,21.0,24.9,1.2
2002-08-02,0.785,28.9,19.5,25.0,2.0
2002-08-03,0.82,29.5,21.3,25.8,2.0
2002-08-04,0.707,31.0,21.6,27.6,1.4
2002-08-05,0.73,31.0,23.7,28.1,2.0
2002-08-06,0.753,28.5,22.0,25.6,2.6
2002-08-07,0.773,26.0,20.2,23.2,3.2
2002-08-08,0.755,27.4,20.4,24.2,2.8
2002-08-09,0.734,28.8,20.6,25.3,2.3
2002-08-10,0.739,28.2,22.5,25.7,3.1
2002-08-11,0.736,27.7,24.4,26.2,4.0
2002-08-12,0.718,28.2,22.8,26.1,3.7
2002-08-13,0.695,28.6,21.3,25.9,3.3
2002-08-14,0.678,29.0,19.7,25.8,3.0
2002-08-15,0.671,29.5,24.3,26.6,4.3
2002-08-16,0.677,29.6,25.1,27.4,3.3
2002-08-17,0.683,29.7,25.8,28.2,2.3
2002-08-18,0.694,30.0,24.7,27.3,2.8
2002-08-19,0.648,29.7,24.1,27.3,3.4
2002-08-20,0.68,29.4,23.1,26.9,3.2
2002-08-21,0.71,29.1,22.2,26.6,3.1
2002-08-22,0.749,28.7,21.2,26.2,3.0
2002-08-23,0.782,28.3,20.2,25.9,2.9
2002-08-24,0.825,28.0,19.2,25.5,2.7
2002-08-25,0.82,28.9,20.0,25.7,2.3
2002-08-26,0.826,29.8,20.8,25.9,1.7
2002-08-27,0.786,29.5,21.3,25.6,2.2
2002-08-28,0.752,29.3,21.8,25.2,2.6
2002-08-29,0.715,29.0,22.3,24.9,3.0
2002-08-30,0.72,28.7,21.8,24.7,2.8
2002-08-31,0.728,28.4,21.3,24.4,2.7
2002-09-01,0.732,28.2,20.8,24.2,2.6
2002-09-02,0.732,27.9,20.3,24.1,2.4
2002-09-03,0.741,27.7,19.8,23.8,2.3
2002-09-04,0.745,27.4,19.3,23.6,2.2
2002-09-05,0.749,27.1,18.8,23.4,2.0
2002-09-06,0.762,27.2,18.7,22.5,2.0
2002-09-07,0.753,27.3,18.7,22.9,2.2
2002-09-08,0.754,27.3,18.6,23.2,2.3
2002-09-09,0.745,27.4,18.6,23.6,2.4
2002-09-10,0.741,27.5,18.5,24.0,2.5
2002-09-11,0.634,28.6,18.2,24.3,2.3
2002-09-12,0.493,28.2,20.9,24.1,5.2
2002-09-13,0.494,22.7,17.7,21.1,3.8
2002-09-14,0.578,25.3,16.4,20.5,3.0
2002-09-15,0.626,24.7,13.6,20.7,2.3
2002-09-16,0.468,24.4,15.6,20.9,5.1
2002-09-17,0.582,26.2,14.9,20.7,2.8
2002-09-18,0.616,25.7,14.5,21.8,2.4
2002-09-19,0.649,26.2,14.5,21.7,2.3
2002-09-20,0.663,26.3,16.8,22.3,3.2
2002-09-21,0.673,26.3,19.0,23.0,4.0
2002-09-22,0.678,26.4,21.2,23.7,4.9
2002-09-23,0.692,26.5,23.5,24.3,5.8
2002-09-24,0.771,26.7,16.5,22.3,3.3
2002-09-25,0.762,26.5,16.6,22.4,2.5
2002-09-26,0.733,23.2,15.0,19.3,2.8
2002-09-27,0.602,22.0,12.2,17.4,4.0
2002-09-28,0.652,16.8,13.0,15.2,4.4
2002-09-29,0.585,19.6,11.9,17.0,5.1
2002-09-30,0.579,20.9,14.1,17.8,4.5
2002-10-01,0.526,21.1,13.7,18.7,4.2
2002-10-02,0.581,22.1,12.2,18.5,3.4
2002-10-03,0.641,23.0,10.7,18.3,2.5
2002-10-04,0.747,23.2,13.0,18.9,2.5
2002-10-05,0.792,22.5,15.8,19.2,2.0
2002-10-06,0.686,22.9,15.2,18.8,3.7
2002-10-07,0.741,22.9,13.9,18.2,2.0
2002-10-08,0.745,22.9,13.7,18.2,2.0
2002-10-09,0.75,23.0,13.6,18.2,1.9
2002-10-10,0.755,23.0,13.4,18.2,1.9
2002-10-11,0.76,23.1,13.3,18.2,1.9
2002-10-12,0.765,23.1,13.1,18.2,1.8
2002-10-13,0.77,23.2,12.9,18.2,1.7
2002-10-14,0.77,23.2,12.8,18.3,1.7
2002-10-15,0.775,23.2,12.7,18.3,1.7
2002-10-16,0.78,23.3,12.5,18.3,1.6
2002-10-17,0.719,24.9,12.7,19.6,2.2
2002-10-18,0.768,24.3,15.9,19.8,2.2
2002-10-19,0.761,21.7,12.4,18.6,2.4
2002-10-20,0.557,20.6,11.0,16.6,3.5
2002-10-21,0.433,21.5,8.8,16.0,1.9
2002-10-22,0.575,20.0,17.8,19.2,3.0
2002-10-23,0.789,22.5,19.9,21.0,4.7
2002-10-24,0.775,22.8,15.4,18.2,2.8
2002-10-25,0.799,20.2,13.6,17.2,1.4
2002-10-26,0.748,21.1,12.2,16.9,1.4
2002-10-27,0.7,22.0,10.7,16.6,1.5
2002-10-28,0.54,19.8,11.5,15.8,3.2
2002-10-29,0.391,19.7,12.2,15.8,4.5
2002-10-30,0.537,20.8,6.2,13.3,1.6
2002-10-31,0.71,20.5,7.8,14.3,1.4
2002-11-01,0.779,21.2,8.3,14.4,2.2
2002-11-02,0.7,22.0,9.0,16.7,2.0
2002-11-03,0.779,21.0,14.3,17.7,2.0
2002-11-04,0.909,19.4,14.8,17.4,5.1
2002-11-05,0.582,15.3,12.2,14.3,6.0
2002-11-06,0.488,15.7,9.4,12.6,6.0
2002-11-07,0.733,14.6,9.0,11.1,2.3
2002-11-08,0.477,16.0,7.3,11.1,5.0
2002-11-09,0.497,16.5,8.0,12.0,3.8
2002-11-10,0.571,15.2,7.0,11.4,4.0
2002-11-11,0.434,16.9,7.8,12.1,3.3
2002-11-12,0.64,16.2,10.0,13.7,1.6
2002-11-13,0.794,19.4,13.2,17.5,4.8
2002-11-14,0.718,20.5,17.5,18.7,2.5
2002-11-15,0.56,22.2,18.5,20.6,3.5
2002-11-16,0.624,22.8,16.5,19.7,2.8
2002-11-17,0.699,23.3,14.5,18.7,2.2
2002-11-18,0.787,21.0,9.7,16.2,2.3
2002-11-19,0.784,20.7,14.0,17.6,3.2
2002-11-20,0.845,20.4,12.6,15.1,2.0
2002-11-21,0.687,19.5,10.6,15.0,2.0
2002-11-22,0.761,19.0,12.6,15.6,3.5
2002-11-23,0.755,20.0,10.8,14.9,1.5
2002-11-24,0.699,19.6,7.8,13.6,1.6
2002-11-25,0.699,19.9,14.0,16.2,1.6
2002-11-26,0.771,18.7,12.9,15.6,1.9
2002-11-27,0.754,19.0,10.6,14.5,1.3
2002-11-28,0.737,19.4,8.7,13.4,2.0
2002-11-29,0.799,19.7,8.3,13.7,1.0
2002-11-30,0.889,16.5,12.4,14.2,1.6
2002-12-01,0.871,14.7,12.2,13.4,6.0
2002-12-02,0.632,18.4,13.0,16.1,4.3
2002-12-03,0.843,15.3,12.0,13.5,2.2
2002-12-04,0.754,16.2,12.9,14.2,3.8
2002-12-05,0.789,18.6,10.7,14.1,1.6
2002-12-06,0.485,18.0,15.8,16.3,4.3
2002-12-07,0.581,16.5,12.5,13.8,5.2
2002-12-08,0.473,13.0,7.1,9.6,6.7
2002-12-09,0.445,8.7,6.3,7.2,7.2
2002-12-10,0.503,11.1,5.7,7.6,3.2
2002-12-11,0.741,14.0,6.6,9.6,1.2
2002-12-12,0.752,13.8,8.1,10.5,2.2
2002-12-13,0.764,13.6,9.5,11.4,3.2
2002-12-14,0.755,14.4,9.4,12.0,2.3
2002-12-15,0.741,15.2,9.3,12.6,1.4
2002-12-16,0.875,12.8,10.0,11.4,2.5
2002-12-17,0.869,14.8,5.8,10.9,1.5
2002-12-18,0.846,12.1,10.2,11.3,3.2
2002-12-19,0.424,10.3,6.3,7.8,7.0
2002-12-20,0.445,11.8,2.4,5.9,3.8
2002-12-21,0.715,10.2,2.3,7.1,1.9
2002-12-22,0.721,14.2,7.0,9.8,1.6
2002-12-23,0.868,10.5,8.8,9.8,1.5
2002-12-24,0.834,14.5,6.5,10.6,1.2
2002-12-25,0.776,14.4,9.8,11.9,1.2
2002-12-26,0.595,16.2,8.1,11.3,2.2
2002-12-27,0.774,13.5,6.7,10.6,1.4
2002-12-28,0.765,16.0,12.7,14.7,4.8
2002-12-29,0.864,14.3,10.6,11.8,2.2
2002-12-30,0.78,17.9,6.2,11.1,2.0
2002-12-31,0.728,15.5,10.7,13.7,2.5
2003-01-01,0.579,15.2,10.6,13.0,3.4
2003-01-02,0.687,16.0,4.0,10.2,1.9
2003-01-03,0.856,16.1,9.9,14.8,3.7
2003-01-04,0.833,19.0,11.3,14.7,2.3
2003-01-05,0.728,17.0,12.2,13.9,5.0
2003-01-06,0.663,14.8,8.3,9.8,1.7
2003-01-07,0.747,16.5,10.8,13.5,6.4
2003-01-08,0.447,13.2,2.2,7.9,3.4
2003-01-09,0.876,15.2,10.3,12.0,4.7
2003-01-10,0.83,13.5,9.4,11.9,3.2
2003-01-11,0.542,13.6,7.1,11.0,8.2
2003-01-12,0.383,10.7,2.8,4.3,10.8
2003-01-13,0.519,10.7,3.0,6.8,6.2
2003-01-14,0.677,13.9,1.4,7.8,1.9
2003-01-15,0.694,15.9,8.5,11.2,2.0
2003-01-16,0.726,17.2,8.0,12.6,1.8
2003-01-17,0.467,15.1,5.7,12.4,4.5
2003-01-18,0.67,13.5,9.6,11.2,5.0
2003-01-19,0.602,16.5,8.2,12.3,4.5
2003-01-20,0.676,16.7,4.5,11.7,1.8
2003-01-21,0.684,16.4,8.1,13.1,2.2
2003-01-22,0.82,14.2,11.8,12.8,4.2
2003-01-23,0.724,17.8,9.1,11.8,2.8
2003-01-24,0.57,13.2,9.7,12.5,6.7
2003-01-25,0.72,14.9,10.4,12.3,1.8
2003-01-26,0.472,15.0,10.0,13.1,7.4
2003-01-27,0.474,12.6,7.0,10.1,8.7
2003-01-28,0.568,14.8,7.0,11.6,2.6
2003-01-29,0.779,12.8,8.5,10.4,4.4
2003-01-30,0.713,13.8,8.8,11.1,5.4
2003-01-31,0.761,10.4,7.0,9.3,5.5
2003-02-01,0.538,10.7,7.0,8.0,6.4
2003-02-02,0.367,8.7,2.9,6.6,7.8
2003-02-03,0.639,18.1,4.6,11.4,1.0
2003-02-04,0.828,12.8,3.2,10.1,6.0
2003-02-05,0.756,12.3,6.8,9.7,6.3
2003-02-06,0.455,8.7,2.9,6.0,3.2
2003-02-07,0.382,7.6,2.4,5.0,5.0
2003-02-08,0.401,8.6,1.2,5.2,4.4
2003-02-09,0.458,10.0,1.4,4.7,4.2
2003-02-10,0.394,11.5,1.4,6.1,6.3
2003-02-11,0.413,9.9,2.0,6.3,6.8
2003-02-12,0.396,9.7,6.1,7.8,6.0
2003-02-13,0.383,9.8,2.1,6.3,6.4
2003-02-14,0.494,12.8,3.1,5.7,4.7
2003-02-15,0.634,10.7,3.8,7.2,1.9
2003-02-16,0.468,10.5,4.3,7.9,5.2
2003-02-17,0.689,15.3,5.6,11.1,1.6
2003-02-18,0.698,15.2,5.8,11.0,1.6
2003-02-19,0.713,15.1,6.0,10.9,1.5
2003-02-20,0.723,14.9,6.2,10.9,1.5
2003-02-21,0.693,14.9,5.9,10.9,1.7
2003-02-22,0.339,11.7,2.8,7.4,5.0
2003-02-23,0.634,14.9,5.4,11.0,2.3
2003-02-24,0.334,12.7,4.4,9.2,4.0
2003-02-25,0.441,12.5,6.6,10.1,3.2
2003-02-26,0.513,14.5,0.1,7.1,2.0
2003-02-27,0.492,15.0,1.4,10.2,1.8
2003-02-28,0.555,15.0,0.0,8.5,2.6
2003-03-01,0.706,15.6,2.8,9.7,2.5
2003-03-02,0.7,15.2,2.2,9.4,1.6
2003-03-03,0.736,11.6,6.3,10.1,3.4
2003-03-04,0.439,18.1,7.7,15.0,4.0
2003-03-05,0.413,13.8,8.6,11.3,5.8
2003-03-06,0.559,15.2,4.3,11.3,1.6
2003-03-07,0.632,16.5,7.2,12.2,2.6
2003-03-08,0.466,16.6,7.4,12.0,4.5
2003-03-09,0.435,15.5,5.6,12.5,3.2
2003-03-10,0.63,15.8,6.1,11.2,2.4
2003-03-11,0.519,15.7,11.0,13.5,3.5
2003-03-12,0.751,17.1,7.1,12.7,1.6
2003-03-13,0.536,16.5,5.1,10.2,4.2
2003-03-14,0.304,12.0,4.5,7.3,6.0
2003-03-15,0.353,12.1,4.8,7.6,4.6
2003-03-16,0.349,14.3,6.2,10.7,4.3
2003-03-17,0.335,14.8,7.2,11.3,4.0
2003-03-18,0.292,17.0,8.2,12.5,4.7
2003-03-19,0.353,16.7,9.0,12.0,3.7
2003-03-20,0.438,15.2,6.3,11.3,3.4
2003-03-21,0.785,19.9,10.2,14.6,2.2
2003-03-22,0.19,11.3,4.7,7.7,5.8
2003-03-23,0.308,14.6,9.1,12.7,7.4
2003-03-24,0.33,14.4,6.0,11.0,2.8
2003-03-25,0.521,19.5,5.6,14.1,2.2
2003-03-26,0.63,18.3,5.3,13.2,2.0
2003-03-27,0.702,18.8,6.1,12.8,1.9
2003-03-28,0.679,19.1,8.0,15.3,1.8
2003-03-29,0.689,18.9,8.3,15.7,2.2
2003-03-30,0.721,20.0,7.2,15.2,2.8
2003-03-31,0.713,17.7,8.1,13.5,1.3
2003-04-01,0.354,20.7,11.3,15.8,5.0
2003-04-02,0.487,20.0,5.1,13.6,2.0
2003-04-03,0.594,19.4,9.4,15.8,2.0
2003-04-04,0.325,23.4,9.5,19.2,5.0
2003-04-05,0.355,19.4,12.5,14.5,5.5
2003-04-06,0.395,13.2,8.0,9.4,3.2
2003-04-07,0.334,9.4,4.6,6.7,4.3
2003-04-08,0.332,13.9,2.5,6.7,3.8
2003-04-09,0.596,13.9,3.9,8.2,2.7
2003-04-10,0.725,15.2,7.7,12.1,2.5
2003-04-11,0.778,19.2,14.0,16.7,1.6
2003-04-12,0.84,17.2,12.1,15.6,1.2
2003-04-13,0.659,18.0,11.0,14.4,2.7
2003-04-14,0.482,19.9,13.9,16.6,3.2
2003-04-15,0.615,19.3,9.7,16.1,3.0
2003-04-16,0.7,20.6,11.7,16.8,2.3
2003-04-17,0.476,23.8,15.5,19.0,4.0
2003-04-18,0.505,21.3,14.8,17.6,4.7
2003-04-19,0.541,20.1,12.5,16.4,3.5
2003-04-20,0.571,19.4,12.4,16.2,2.6
2003-04-21,0.692,17.0,8.5,12.4,2.2
2003-04-22,0.824,13.9,9.8,12.0,2.0
2003-04-23,0.712,18.9,10.1,15.6,2.2
2003-04-24,0.742,20.0,8.7,16.1,2.0
2003-04-25,0.757,19.0,10.6,16.5,1.8
2003-04-26,0.577,21.7,10.9,18.6,1.7
2003-04-27,0.541,22.4,11.9,16.4,2.2
2003-04-28,0.825,21.4,13.7,16.5,2.0
2003-04-29,0.743,21.9,10.6,19.3,1.8
2003-04-30,0.76,21.8,11.4,18.3,1.9
2003-05-01,0.815,23.0,11.7,17.5,2.3
2003-05-02,0.677,24.0,11.4,20.7,1.8
2003-05-03,0.623,24.5,12.7,21.4,2.4
2003-05-04,0.638,23.5,11.8,20.6,2.5
2003-05-05,0.653,22.5,11.0,19.8,2.5
2003-05-06,0.666,27.4,13.4,21.9,2.0
2003-05-07,0.718,22.0,11.7,18.6,1.3
2003-05-08,0.486,24.3,16.0,21.7,3.8
2003-05-09,0.595,23.7,15.0,21.0,2.8
2003-05-10,0.725,23.1,14.0,20.3,1.8
2003-05-11,0.708,27.8,22.8,25.5,2.0
2003-05-12,0.738,26.1,15.8,22.2,1.5
2003-05-13,0.757,21.8,15.0,19.4,2.0
2003-05-14,0.759,23.1,15.1,20.6,2.1
2003-05-15,0.634,25.5,14.4,22.3,2.6
2003-05-16,0.582,25.2,15.2,22.3,2.7
2003-05-17,0.636,23.1,18.8,21.4,3.0
2003-05-18,0.699,22.8,9.7,18.4,1.0
2003-05-19,0.693,25.3,12.0,20.0,1.6
2003-05-20,0.681,25.2,14.4,22.7,1.8
2003-05-21,0.673,24.0,17.0,21.2,2.3
2003-05-22,0.756,25.2,15.5,21.7,2.2
2003-05-23,0.648,23.6,12.2,19.2,2.4
2003-05-24,0.649,25.2,19.1,21.7,1.5
2003-05-25,0.777,24.5,16.0,19.7,1.0
2003-05-26,0.727,23.8,18.6,21.2,1.0
2003-05-27,0.774,23.6,15.3,20.8,2.4
2003-05-28,0.671,26.0,22.3,24.4,3.2
2003-05-29,0.487,30.6,23.8,26.7,2.6
2003-05-30,0.544,27.4,20.0,24.6,3.8
2003-05-31,0.63,26.1,16.5,22.7,2.0
