DATE,RHUM,MAX,MIN,TEMP,WDSP
2024-02-09,0.713,9.7,7.3,8.3,5.0
2024-02-10,0.794,3.7,-6.3,-1.7,1.2
2024-02-11,0.745,5.8,-4.4,0.1,1.6
2024-02-12,0.739,5.9,-4.8,0.1,1.5
2024-02-13,0.777,5.1,-5.3,-0.9,1.2
2024-02-14,1.549,-6.1,-10.6,-9.7,1.2
2024-02-15,0.818,-5.9,-6.8,-6.3,1.3
2024-02-16,0.731,6.7,-3.6,1.3,1.5
2024-02-17,0.721,6.6,-2.1,1.9,1.7
2024-02-18,0.781,6.8,-3.4,1.1,1.1
2024-02-19,0.752,6.2,-3.2,1.2,1.3
2024-02-20,0.749,8.2,-2.1,2.6,1.7
2024-02-21,0.663,14.7,-1.4,5.6,1.2
2024-02-22,0.789,7.5,-1.6,2.7,1.4
2024-02-23,0.754,9.2,-3.1,2.3,1.6
2024-02-24,0.766,8.1,-2.1,2.8,1.5
2024-02-25,0.765,7.0,-2.3,1.7,1.1
2024-02-26,0.788,7.2,-2.7,2.0,1.4
2024-02-27,0.798,7.6,-3.4,1.2,1.2
2024-02-28,0.731,7.6,-3.0,1.5,1.6
2024-03-01,0.728,8.4,-2.4,2.8,1.8
2024-03-02,0.75,9.3,-1.9,3.2,1.9
2024-03-03,0.694,11.2,-2.2,4.1,1.6
2024-03-04,0.705,9.7,-1.0,4.5,2.3
2024-03-05,0.735,9.1,-1.1,3.5,1.8
2024-03-06,0.979,4.0,1.2,2.5,1.0
2024-03-07,0.733,6.9,-1.3,2.4,2.1
2024-03-08,0.748,6.9,-2.1,1.9,1.4
2024-03-09,0.754,8.1,-3.2,2.1,1.5
2024-03-10,0.772,7.7,-1.5,2.8,1.5
2024-03-11,0.719,9.4,-1.2,3.7,1.5
2024-03-12,0.781,2.7,0.1,1.1,1.8
2024-03-13,0.834,8.8,-7.9,1.4,1.1
2024-03-14,0.725,9.9,-1.1,3.9,1.3
2024-03-15,0.684,11.5,-2.1,4.1,1.2
2024-03-16,0.662,12.6,-0.4,5.4,1.7
2024-03-17,0.673,12.9,-0.6,5.8,1.5
2024-03-18,0.664,13.5,-1.2,6.1,1.7
2024-03-19,0.64,14.0,6.2,9.8,2.6
2024-03-20,0.702,12.0,-0.8,5.3,1.5
2024-03-21,0.573,10.1,3.3,7.2,2.0
2024-03-22,0.5,15.3,-4.1,8.1,2.4
2024-03-23,0.6,17.1,-3.0,9.7,2.6
2024-03-24,0.577,19.2,-2.7,7.2,1.7
2024-03-25,0.341,20.0,2.4,14.1,2.4
2024-03-26,0.724,4.2,2.5,3.4,2.0
2024-03-27,0.562,9.5,-1.6,4.7,3.3
2024-03-28,0.68,13.4,0.4,6.6,1.6
2024-03-29,0.511,12.2,-4.7,5.1,2.6
2024-03-30,0.646,15.4,1.9,8.7,2.1
2024-03-31,0.598,17.6,-2.7,5.6,1.9
2024-04-01,0.636,16.9,-1.3,8.3,2.1
2024-04-02,0.667,16.8,3.2,9.6,1.9
2024-04-03,0.625,16.8,3.0,9.2,2.3
2024-04-04,0.581,20.6,0.4,10.6,1.6
2024-04-05,0.883,8.7,5.4,7.1,1.2
2024-04-06,0.687,13.6,2.9,7.8,2.2
2024-04-07,0.793,19.0,4.1,9.2,1.3
2024-04-08,0.658,19.4,3.7,11.8,2.0
2024-04-09,0.503,18.8,2.0,10.2,2.4
2024-04-10,0.43,15.8,0.0,8.6,2.2
2024-04-11,0.415,14.4,3.1,8.9,2.5
2024-04-12,0.588,21.0,-0.7,9.9,1.7
2024-04-13,0.965,8.6,-1.0,1.2,1.0
2024-04-14,0.924,5.7,-1.7,1.7,1.3
2024-04-15,0.814,9.4,0.3,3.8,1.8
2024-04-16,0.749,7.9,0.7,5.2,2.0
2024-04-17,0.721,10.7,3.9,7.1,2.3
2024-04-18,0.605,13.3,0.0,6.3,2.7
2024-04-19,0.673,13.9,-2.3,5.8,2.4
2024-04-20,0.659,17.2,-0.3,8.2,1.5
2024-04-21,0.559,21.4,0.4,11.4,1.4
2024-04-22,0.496,22.9,1.0,13.1,1.8
2024-04-23,0.503,23.4,2.4,13.0,1.6
2024-04-24,0.44,20.4,4.1,12.2,1.6
2024-04-25,0.44,22.2,3.7,13.3,1.9
2024-04-26,0.699,17.3,6.7,11.2,2.5
2024-04-27,0.773,14.5,7.0,10.0,2.3
2024-04-28,0.794,13.3,7.6,10.1,2.2
2024-04-29,0.886,16.3,6.4,9.7,1.7
2024-04-30,0.708,18.3,4.0,11.0,2.1
2024-05-01,0.634,23.7,4.8,15.1,2.4
2024-05-02,0.607,21.8,6.1,14.2,1.5
2024-05-03,0.651,20.6,5.2,12.7,1.7
2024-05-04,0.461,23.2,11.7,18.5,2.3
2024-05-05,0.799,16.8,3.9,9.4,1.2
2024-05-06,0.731,20.4,7.1,13.0,1.4
2024-05-07,0.689,16.5,9.1,13.4,1.8
2024-05-08,0.881,15.3,9.7,11.5,1.1
2024-05-09,0.795,13.9,6.7,10.6,2.4
2024-05-10,0.75,16.0,4.6,9.0,2.2
2024-05-11,0.595,20.1,2.2,12.8,3.9
2024-05-12,0.51,22.6,12.9,18.2,4.5
2024-05-13,0.604,23.9,10.0,18.4,3.1
2024-05-14,0.636,23.3,6.0,15.8,2.4
2024-05-15,0.657,20.9,6.9,15.4,2.4
2024-05-16,0.599,22.6,9.0,17.7,3.2
2024-05-17,0.772,17.4,8.8,13.2,2.8
2024-05-18,0.621,21.3,5.5,15.1,2.0
2024-05-19,0.538,26.6,3.8,18.0,1.9
2024-05-20,0.676,23.9,9.6,16.2,1.7
2024-05-21,0.753,17.5,10.8,14.1,2.3
2024-05-22,0.844,17.6,12.2,14.4,1.3
2024-05-23,0.74,23.2,8.6,15.2,2.0
2024-05-24,0.742,21.7,12.1,16.2,1.9
2024-05-25,0.898,13.1,7.6,10.0,1.9
2024-05-26,0.852,14.2,7.7,11.8,1.5
2024-05-27,0.628,18.5,10.2,16.0,3.0
2024-05-28,0.645,20.2,8.7,16.1,3.1
2024-05-29,0.553,23.6,5.3,17.9,2.1
2024-05-30,0.481,27.9,6.5,20.8,1.9
2024-05-31,0.581,28.7,9.0,21.6,2.0
2024-06-01,0.576,29.4,9.7,19.7,1.6
2024-06-02,0.676,27.7,12.2,18.4,0.9
2024-06-03,0.763,22.2,12.1,16.6,0.9
2024-06-04,0.845,25.0,12.1,15.0,0.6
2024-06-05,0.749,21.3,10.1,14.4,1.0
2024-06-06,0.72,22.6,7.2,14.9,0.9
2024-06-07,0.769,20.6,10.3,14.2,0.8
2024-06-08,0.844,19.4,10.8,14.4,0.9
2024-06-09,0.731,21.2,11.0,15.4,1.2
2024-06-10,0.671,25.4,7.5,16.0,1.1
2024-06-11,0.719,26.0,10.3,16.9,0.6
2024-06-12,0.791,22.4,11.5,14.9,0.8
2024-06-13,0.702,23.4,14.0,17.7,1.6
2024-06-14,0.883,15.7,12.2,13.5,0.5
2024-06-15,0.759,20.4,10.4,14.2,1.1
2024-06-16,0.709,21.6,4.0,13.9,0.4
2024-06-17,0.555,27.7,8.3,18.8,2.5
2024-06-18,0.579,25.6,13.1,19.2,2.4
2024-06-19,0.678,24.0,10.5,17.2,0.8
2024-06-20,0.63,24.8,8.6,16.9,1.1
2024-06-21,0.589,26.8,9.4,20.1,1.6
2024-06-22,0.631,28.4,10.0,19.4,1.0
2024-06-23,0.545,31.7,11.5,21.9,0.5
2024-06-24,0.548,32.6,13.0,23.4,0.9
2024-06-25,0.55,30.6,16.2,24.0,1.0
2024-06-26,0.54,32.2,13.9,24.2,1.6
2024-06-27,0.665,32.2,14.8,21.6,0.8
2024-06-28,0.688,26.4,13.7,19.7,1.7
2024-06-29,0.603,27.1,11.5,19.7,1.4
2024-06-30,0.562,29.7,9.6,20.1,1.1
2024-07-01,0.629,28.0,11.6,20.3,1.4
2024-07-02,0.659,29.3,12.9,20.8,1.0
2024-07-03,0.712,29.5,13.0,20.4,0.3
2024-07-04,0.75,29.3,12.7,17.8,0.5
2024-07-05,0.79,25.0,12.4,17.9,0.3
2024-07-06,0.586,26.9,11.6,19.2,0.9
2024-07-07,0.5,31.8,9.6,21.9,2.3
2024-07-08,0.609,31.7,16.5,21.9,2.2
2024-07-09,0.581,26.7,15.0,20.3,1.0
2024-07-10,0.589,26.9,9.2,18.8,1.2
2024-07-11,0.544,30.6,9.8,20.4,0.9
2024-07-12,0.555,32.4,11.3,21.6,0.6
2024-07-13,0.496,32.4,10.9,21.8,0.6
2024-07-14,0.459,31.0,14.7,23.1,2.9
2024-07-15,0.709,20.2,13.0,16.6,2.1
2024-07-16,0.702,21.2,11.7,15.3,1.1
2024-07-17,0.577,30.1,7.2,18.3,1.4
2024-07-18,0.672,27.6,11.8,18.4,0.6
2024-07-19,0.659,28.3,14.7,20.7,0.9
2024-07-20,0.511,31.6,13.1,22.2,0.8
2024-07-21,0.599,31.6,11.9,21.3,2.5
2024-07-22,0.859,16.9,9.2,13.0,0.9
2024-07-23,0.851,13.6,8.0,10.3,0.4
2024-07-24,0.899,15.0,9.1,12.0,0.1
2024-07-25,0.901,21.2,11.5,14.7,0.6
2024-07-26,0.858,21.6,14.0,17.1,0.8
2024-07-27,0.897,20.1,15.0,16.6,0.2
2024-07-28,0.733,25.2,14.9,19.3,1.1
2024-07-29,0.728,27.0,13.3,19.4,0.8
2024-07-30,0.653,28.4,12.8,19.9,0.6
2024-07-31,0.625,29.1,12.2,20.3,1.0
2024-08-01,0.784,23.7,12.7,17.3,2.2
2024-08-02,0.773,22.9,12.7,16.9,1.7
2024-08-03,0.683,27.4,13.0,19.7,1.5
2024-08-04,0.852,25.5,11.1,16.5,1.4
2024-08-05,0.875,26.4,13.1,17.6,1.6
2024-08-06,0.798,28.7,14.7,19.9,1.5
2024-08-07,0.705,31.4,13.7,21.4,1.3
2024-08-08,0.613,31.9,12.5,22.1,2.2
2024-08-09,0.82,23.4,12.5,16.8,2.4
2024-08-10,0.832,15.3,10.4,13.6,1.3
2024-08-11,0.655,21.7,8.7,14.7,1.8
2024-08-12,0.693,27.4,5.9,15.4,1.5
2024-08-13,0.684,27.9,8.0,17.9,1.6
2024-08-14,0.705,29.1,10.3,19.1,1.6
2024-08-15,0.659,31.0,10.9,20.7,1.4
2024-08-16,0.792,28.4,14.5,19.5,1.7
2024-08-17,0.763,28.2,14.3,20.1,1.6
2024-08-18,0.664,29.9,12.5,21.0,1.9
2024-08-19,0.579,32.9,10.2,21.0,1.6
2024-08-20,0.647,30.2,12.4,20.7,2.0
2024-08-21,0.666,29.0,12.0,19.9,1.8
2024-08-22,0.596,30.7,9.8,19.8,1.7
2024-08-23,0.513,33.9,9.5,21.9,2.0
2024-08-24,0.543,35.2,11.1,22.6,1.6
2024-08-25,0.552,35.5,13.1,23.3,1.4
2024-08-26,0.552,35.6,13.4,23.4,2.1
2024-08-27,0.737,34.0,12.6,19.1,1.6
2024-08-28,0.684,28.0,13.9,20.2,2.1
2024-08-29,0.541,31.5,10.1,20.4,1.9
2024-08-30,0.619,30.0,10.1,19.5,1.6
2024-08-31,0.656,28.5,10.2,19.2,1.4
2024-09-01,0.66,24.5,10.3,17.1,1.3
2024-09-02,0.679,25.4,11.2,17.8,1.2
2024-09-03,0.666,26.3,10.8,17.8,1.2
2024-09-04,0.628,26.6,10.4,18.1,1.4
2024-09-05,0.699,24.0,9.6,16.1,1.2
2024-09-06,0.703,22.6,9.8,15.9,1.2
2024-09-07,0.693,23.2,9.0,15.4,1.2
2024-09-08,0.661,24.2,8.0,15.6,1.2
2024-09-09,0.712,22.7,10.0,15.8,1.2
2024-09-10,0.675,23.5,9.4,15.8,1.2
2024-09-11,0.707,24.2,9.0,15.4,1.2
2024-09-12,0.725,23.2,8.8,15.1,1.0
2024-09-13,0.754,21.7,8.8,14.6,1.0
2024-09-14,0.754,22.1,8.9,14.5,1.0
2024-09-15,0.617,26.1,6.6,16.9,2.2
2024-09-16,0.513,29.5,6.2,19.2,2.6
2024-09-17,0.545,28.2,12.0,20.8,2.7
2024-09-18,0.682,24.6,9.5,16.7,1.6
2024-09-19,0.679,21.0,4.2,13.0,2.5
2024-09-20,0.863,17.2,8.2,10.9,2.0
2024-09-21,0.928,9.6,5.7,7.7,1.2
2024-09-22,0.772,20.2,7.7,13.0,1.2
2024-09-23,0.602,22.4,3.2,14.0,1.9
2024-09-24,0.879,17.7,3.7,8.9,1.5
2024-09-25,0.967,13.2,9.2,10.4,1.3
2024-09-26,0.859,16.2,9.7,12.6,1.7
2024-09-27,0.848,14.0,11.2,12.7,2.2
2024-09-28,0.929,10.7,10.2,10.4,0.5
2024-09-29,0.766,19.3,7.8,12.7,0.9
2024-09-30,0.797,19.2,7.2,11.8,1.0
2024-10-01,0.727,19.7,7.5,13.1,1.2
2024-10-02,0.767,20.1,7.2,12.8,1.2
2024-10-03,0.776,20.1,6.5,11.9,1.1
2024-10-04,0.721,21.0,6.7,12.6,1.3
2024-10-05,0.741,20.7,6.2,12.8,1.3
2024-10-06,0.699,20.7,10.1,16.0,2.3
2024-10-07,0.98,11.7,10.6,11.1,1.2
2024-10-08,0.811,12.7,8.0,10.3,1.6
2024-10-09,0.959,10.7,2.9,5.2,1.3
2024-10-10,0.775,18.5,6.3,11.6,1.3
2024-10-11,0.574,20.2,11.9,17.3,3.2
2024-10-12,0.807,19.0,5.8,11.3,1.2
2024-10-13,0.811,17.0,5.6,10.3,1.1
2024-10-14,0.684,15.1,3.1,11.2,4.2
2024-10-15,0.732,17.6,4.9,10.3,1.5
2024-10-16,0.782,16.3,4.1,9.3,1.3
2024-10-17,0.77,15.1,3.4,8.4,1.3
2024-10-18,0.754,16.6,2.6,8.4,1.2
2024-10-19,0.786,16.3,2.3,8.3,0.8
2024-10-20,0.787,16.8,3.1,8.6,1.1
2024-10-21,0.788,16.7,3.9,9.3,1.0
2024-10-22,0.806,17.8,4.5,10.3,1.3
2024-10-23,0.827,15.7,5.2,9.5,1.3
2024-10-24,0.804,15.8,4.2,9.3,1.0
2024-10-25,0.798,16.1,4.0,8.5,1.0
2024-10-26,0.797,17.7,2.9,8.4,0.9
2024-10-27,0.782,19.3,1.6,9.1,1.6
2024-10-28,0.86,16.8,2.2,8.1,1.3
2024-10-29,0.833,16.9,3.7,9.6,1.5
2024-10-30,0.778,15.5,5.6,9.8,1.5
2024-10-31,0.762,12.8,1.7,6.5,1.3
2024-11-01,0.761,19.5,8.7,12.6,1.8
2024-11-02,0.612,22.7,11.6,16.4,1.4
2024-11-03,0.725,22.0,9.5,14.8,1.4
2024-11-04,0.752,14.6,1.8,7.4,1.5
2024-11-05,0.755,19.5,4.0,8.9,1.5
2024-11-06,0.731,20.0,3.2,9.7,1.2
2024-11-07,0.789,19.5,1.0,10.2,1.3
2024-11-08,0.806,13.2,1.3,6.4,0.9
2024-11-09,0.834,12.9,1.2,5.6,1.0
2024-11-10,0.784,15.5,0.0,6.7,1.2
2024-11-11,0.857,16.3,-0.6,4.8,1.0
2024-11-12,0.821,11.4,0.3,4.9,1.0
2024-11-13,0.781,17.6,-0.7,4.9,1.2
2024-11-14,0.925,9.0,0.7,3.2,1.0
2024-11-15,0.829,9.2,-3.8,1.9,1.4
2024-11-16,0.746,6.2,2.6,4.0,2.8
2024-11-17,0.815,4.6,-10.2,0.7,2.3
2024-11-18,0.803,10.7,0.3,4.4,1.1
2024-11-19,0.832,10.9,-0.6,4.0,1.3
2024-11-20,0.611,8.1,6.2,7.3,1.5
2024-11-21,0.934,11.1,5.5,7.2,1.2
2024-11-22,0.973,7.2,6.6,6.8,1.0
2024-11-23,0.888,11.7,1.5,5.9,1.0
2024-11-24,0.986,6.1,1.5,3.6,1.6
2024-11-25,0.891,12.6,4.7,8.8,1.6
2024-11-26,0.794,12.2,4.7,9.7,3.0
2024-11-27,0.951,3.3,-0.2,0.8,0.8
2024-11-28,0.889,0.2,-2.5,-1.1,1.6
2024-11-29,0.837,0.8,-2.5,-1.8,2.8
2024-11-30,0.873,-2.9,-4.4,-3.5,1.6
2024-12-01,0.943,8.7,-4.4,-0.9,0.8
2024-12-02,0.936,8.9,-4.5,-0.4,1.1
2024-12-03,0.832,11.6,-3.2,4.1,2.1
2024-12-04,0.706,15.1,3.5,10.1,3.5
2024-12-05,0.718,13.1,8.3,11.2,4.7
2024-12-06,0.951,6.5,0.0,1.4,1.4
2024-12-07,0.95,1.2,-2.0,0.1,1.5
2024-12-08,0.95,6.6,-4.6,-0.7,1.2
2024-12-09,0.963,3.0,-6.7,-4.1,1.0
2024-12-10,0.958,7.2,-5.8,0.5,1.3
2024-12-11,0.993,6.8,0.9,3.2,1.0
2024-12-12,0.846,11.6,0.7,5.8,1.7
2024-12-13,0.769,13.7,2.2,8.0,1.9
2024-12-14,0.886,10.7,-2.2,2.8,0.8
2024-12-15,0.819,13.3,0.6,7.6,2.7
2024-12-16,0.804,9.6,0.3,5.1,4.0
2024-12-17,0.84,10.6,1.3,6.0,3.9
2024-12-18,0.929,4.0,-4.6,-1.2,1.3
2024-12-19,0.986,2.1,-3.4,-0.7,0.9
2024-12-20,0.943,0.4,-2.4,-1.3,1.1
2024-12-21,0.887,-0.6,-5.1,-3.2,1.3
2024-12-22,0.894,-0.5,-5.3,-2.6,1.6
2024-12-23,0.799,-1.1,-3.4,-2.6,1.5
2024-12-24,0.824,-0.1,-12.9,-6.9,1.1
2024-12-25,0.943,1.9,-3.3,-0.9,0.8
2024-12-26,0.809,1.9,-1.7,0.2,2.0
2024-12-27,0.876,-0.1,-13.2,-8.2,1.0
2024-12-28,0.904,-1.3,-10.4,-7.5,1.0
2024-12-29,0.926,-1.9,-10.7,-6.9,0.9
2024-12-30,0.936,2.9,-3.7,-0.5,1.1
2024-12-31,0.923,1.8,-3.4,-0.8,1.1
